Question,Answer
"Which two clubs competed in the first annual bumping races at the University of Oxford in 1815?
A) Monarch Boat Club and Isis Club
B) Star Club and Arrow Club
C) Brasenose College and Jesus College Boat Clubs
D) Leander Club and Der Hamburger und Germania Ruder Club",C
"The Boat Race between Oxford University and Cambridge University first took place in which year?
A) 1790
B) 1827
C) 1829
D) 1839",C
"Which club is recognized as the world's oldest public rowing club?
A) Leander Club
B) Narragansett Boat Club
C) Detroit Boat Club
D) Der Hamburger und Germania Ruder Club",A
"The Schuylkill Navy is an association of amateur rowing clubs in which city?
A) Boston
B) Philadelphia
C) New York
D) Seattle",B
"In what year was the sport's governing body, Fédération Internationale des Sociétés d'Aviron (FISA), founded?
A) 1858
B) 1892
C) 1893
D) 1900",B
"The first European Rowing Championships organized by FISA took place in what year?
A) 1862
B) 1892
C) 1893
D) 1900",C
"Which club is the second oldest continuously operated rowing club in the U.S.?
A) Leander Club
B) Narragansett Boat Club
C) Detroit Boat Club
D) Schuylkill Navy",C
"The Harvard–Yale Regatta is the oldest intercollegiate sporting event in the United States, first contested in which year?
A) 1829
B) 1852
C) 1893
D) 1900",B
"Which two schools' boat clubs competed in the first annual race at the University of Oxford?
A) Eton College and Westminster School
B) Brasenose College and Jesus College
C) Star Club and Arrow Club
D) Leander Club and Der Hamburger und Germania Ruder Club",B
"The town of Henley-on-Thames began hosting an annual regatta in what year?
A) 1790
B) 1827
C) 1829
D) 1839",D
"What event led to the founding of the Narragansett Boat Club?
A) A wager match
B) A parade challenge
C) A university competition
D) A professional regatta",B
"How many clubs were part of the Schuylkill Navy at its founding?
A) 9
B) 12
C) 23
D) 36",A
"The first recorded races at Cambridge took place in which year?
A) 1790
B) 1815
C) 1827
D) 1839",C
"Which club claims to be one of the oldest established boat clubs in the world along with Jesus College Boat Club?
A) Monarch Boat Club
B) Brasenose College Boat Club
C) Star Club
D) Leander Club",B
"The annual World Rowing Championships were introduced in what year?
A) 1893
B) 1900
C) 1962
D) 1976",C
"Which club was founded during an 1837 parade in Providence
R)I?
A) Leander Club
B) Narragansett Boat Club
C) Detroit Boat Club
D) Schuylkill Navy",B
"According to the World Rowing Federation, lightweight boat classes were first introduced at the World Championships for men in which year?
A) 1964
B) 1974
C) 1985
D) 1996",B
"What is the maximum weight allowed for a male rower in the World Rowing Federation lightweight standards?
A) 70 kilograms
B) 72.5 kilograms
C) 160 pounds
D) 165 pounds",B
"For juniors in the United States, the lightweight cutoff for men is:
A) 150.0 lb.
B) 160.0 lb.
C) 165.0 lb.
D) 170.0 lb.",A
"What is the crew average weight for women in the World Rowing Federation lightweight standards?
A) 57 kilograms
B) 59 kilograms
C) 126 pounds
D) 130 pounds",A
"Starting with which Olympic games will lightweight rowing no longer have any events?
A) 2020
B) 2024
C) 2028
D) 2032",C
"For the spring season at the collegiate level in the United States, the lightweight cutoff for women is:
A) 126 lb.
B) 130 lb.
C) 135 lb.
D) 150 lb.",B
"What was the former name of the World Rowing Federation?
A) FIFA
B) FISA
C) WADA
D) IOC",B
"How many national member federations are part of World Rowing?
A) 100
B) 125
C) 155
D) 200",C
"Rowing is sometimes referred to as __________ in the United States.
A) Paddling
B) Crew
C) Sailing
D) Canoeing",B
"What is NOT a characteristic of rowing compared to paddling sports?
A) Oars are attached to the boat
B) Oars are not connected to the boat
C) Oars are used in both
D) Paddles are not connected to the boat",B
"In __________, each rower holds two oars, one in each hand.
A) Sweep rowing
B) Dual rowing
C) Sculling
D) Pair rowing",C
"Elite and championship level racing is typically conducted on water courses that are __________ long.
A) 500 meters
B) 1 kilometer
C) 2 kilometers
D) 5 kilometers",C
"The first recorded competitive rowing event took place on the River Thames in which century?
A) 16th century
B) 17th century
C) 18th century
D) 19th century",B
"Women's rowing became part of the Olympic programme in what year?
A) 1896
B) 1900
C) 1976
D) 1984",C
"How many boat classes race at the Olympics today?
A) 8
B) 10
C) 14
D) 22",C
"The World Rowing Federation holds the World Rowing Championships featuring how many boat classes?
A) 14
B) 18
C) 20
D) 22",D
"Which of the following competitions is NOT held in the United Kingdom?
A) The Boat Race
B) Henley Royal Regatta
C) Australian Rowing Championships
D) Head of the Charles Regatta",C
"The Henley Royal Regatta is a major domestic competition in which country?
A) Australia
B) United Kingdom
C) United States
D) Canada",B
"How many countries now have rowing federations that participate in the sport?
A) 50
B) 100
C) 150
D) 200",C
"In what year was the world's first women's rowing team formed?
A) 1876
B) 1896
C) 1901
D) 1954",B
"Where was the world's first women's rowing team established?
A) The United States
B) Germany
C) London
D) Russia",C
"The Furnivall Sculling Club, known for its myrtle and gold colors, initially only allowed which gender to join?
A) Men
B) Women
C) Both men and women
D) Neither, it was a co-ed club from the start",B
"What event incentivized national rowing federations to support women's events?
A) The founding of the Furnivall Sculling Club
B) The 1954 European Rowing Championships
C) The introduction of women's rowing at the 1976 Summer Olympics
D) The NCAA recognizing rowing as a sport for women",C
"How many events for women were included in rowing at the 2012 Summer Olympics in London?
A) Four
B) Six
C) Eight
D) Ten",B
"Why is rowing an NCAA sport for women but not for men in the US?
A) Men's rowing is not competitive
B) Women's rowing is more popular
C) It is related to the requirements of Title IX
D) There was no interest in men's rowing",C
"Which of the following countries has traditionally dominated women's rowing at the international level?
A) Australia
B) Eastern European countries
C) Japan
D) Brazil",B
"Where does the coxswain usually sit in a standard rowing boat?
A) In the bow facing the stern
B) In the stern facing the rowers
C) In the middle of the boat
D) Outside the boat on a following motorboat",B
"In which types of boats is the coxswain positioned in the bow?
A) Coxed eight and coxed quad
B) Single sculls and double sculls
C) Coxed four and coxed pair
D) Octuple scull and coxed octuple",C
"What is the minimum weight set by World Rowing rules for a coxswain in competitive events?
A) 50 kilograms
B) 55 kilograms
C) 60 kilograms
D) 65 kilograms",B
"If a coxswain does not meet the minimum weight requirement, what must they do?
A) They are not allowed to participate
B) They must wear heavier clothing
C) They have to carry weights in the boat
D) The team is disqualified",C
"How often are the Olympic Games held, where rowing competitions take place?
A) Every year
B) Every two years
C) Every four years
D) Every six years",C
"Which event was replaced in the 2020 Olympic programme to ensure a gender equal Olympic programme in rowing?
A) Lightweight men's double scull
B) Women's heavyweight double scull
C) Lightweight men's coxless four
D) Women's heavyweight coxless four",C
"In Olympic years, what type of boats compete at the World Championships?
A) Only Olympic boats
B) Only non-Olympic boats
C) Both Olympic and non-Olympic boats
D) No boats compete at the World Championships",B
"As of the changes made for the 2020 Olympics, how many boat classes are raced in the men's category?
A) 5
B) 6
C) 7
D) 8",B
"What is the total number of boat classes raced in the women's category during the Olympic Games?
A) 4
B) 5
C) 6
D) 7",C
"Rowing is a comprehensive sport that exercises all major muscle groups, including the _______, which are crucial for leg strength.
A) Quads
B) Hamstrings
C) Calves
D) Forearms",A
"In rowing, cardiovascular endurance is improved along with _______.
A) Muscular strength
B) Flexibility
C) Bone density
D) Speed",A
"High-performance rowers tend to be tall and muscular primarily because _______.
A) They have better balance in the boat
B) Their increased power compensates for the drag caused by extra weight
C) They can reach the water more easily
D) They are more intimidating to competitors",B
"The increased power of taller rowers is due to _______.
A) More intense training routines
B) Higher caloric intake
C) Increased leverage on the oar provided by longer limbs
D) Advanced rowing equipment",C
"In multi-person boats, the lightest person typically rows in the _______.
A) Stern seat
B) Bow seat
C) Middle seat
D) Coxswain seat",B
"Rowing is considered a low-impact sport because _______.
A) It does not involve any contact with other rowers
B) It is performed on water
C) The movement is only in defined ranges
D) It is a non-competitive sport",C
"Poor rowing technique, especially rowing with a curved back, can lead to _______.
A) Knee injuries
B) Elbow injuries
C) Back pains
D) Ankle sprains",C
"To prevent the formation of new blisters, rowers should avoid _______.
A) Rowing in cold weather
B) Holding the oars too tightly
C) Wearing gloves
D) Drinking water during practice",B
"In rowing, what term is used to describe the rower seated closest to the stern of the boat?
A) Bow
B) Coxswain
C) Stroke
D) Starboard",C
"In the United Kingdom, which side of the boat is referred to as the ""stroke side"" in sweep rowing?
A) Port
B) Starboard
C) Bow
D) Stern",A
"In a rowing boat with multiple rowers, the individual seated closest to the stern is known as the _______.
A) Bow
B) Coxswain
C) Stroke
D) Midshipman",C
"What is the primary role of the stroke seat in a rowing boat?
A) To steer the boat
B) To set the stroke rate and rhythm for the crew
C) To coordinate the rowing technique
D) To motivate the crew with verbal commands",B
"Which rower is positioned at the opposite end of the boat from the stroke?
A) Coxswain
B) Bow
C) Midshipman
D) Stern",B
"In a traditional rowing setup, the stroke rower's oar is typically located on which side of the boat?
A) Starboard side
B) Port side
C) Bow side
D) Stern side",B
"When a cox is facing forwards, the stroke side of the boat is on their:
A) Left-hand side
B) Right-hand side
C) Front side
D) Back side",A
"If a rowing boat is ""starboard rigged,"" where does the stroke seat oar emerge from?
A) Port side
B) Starboard side
C) Directly behind the cox
D) It varies depending on the specific boat design",B
"What is the primary concern of a coxswain in terms of crew management?
A) Ensuring the boat is the fastest
B) Maintaining the crew's physical fitness
C) Keeping the boat and rowers safe
D) Organizing the social events for the team",C
"When the coach is not present, who is responsible for coaching the crew?
A) The stroke
B) The coxswain
C) The bowman
D) The team captain",B
"In addition to steering, what other role does the coxswain fulfill during a race?
A) Timekeeping
B) Coxswain acts as the coach
C) Rowing with the crew
D) Cheering the spectators",B
"What must the coxswain be able to diagnose and correct?
A) Navigational errors
B) Technical errors such as balance
C) The weather conditions
D) The speed of the boat",B
"What is essential for the cox to do at the start of an outing?
A) Prepare a victory speech
B) Take the crew through a technical and physical warm-up
C) Check the weather forecast
D) Ensure all rowers have proper attire",B
"How should the relationship between the coach and the coxswain be characterized?
A) Competitive
B) Harmonious and respectful
C) Distant
D) Hierarchical",B
"What type of feedback is the coxswain expected to provide?
A) Only positive feedback
B) Feedback on the crew's performance both in and out of the races
C) Only technical feedback
D) Feedback on the opponents' performance",B
"What should the coxswain be briefed on by the coach?
A) The history of rowing
B) The personal lives of the crew members
C) What the coach wants to achieve in the outing
D) The latest rowing equipment",C
"Who is in command of the boat at all times?
A) The strongest rower
B) The most senior crew member
C) The coxswain
D) The coach",C
"What must the coxswain translate into practical calls?
A) The cheers from the crowd
B) The coach's concerns
C) The latest sports news
D) The water currents and weather patterns",B
"In a rowing crew, the coxswain is responsible for:
A) Rowing at the front of the boat
B) Steering the boat and coordinating the rowers
C) Providing the boat with the necessary equipment
D) Timing the race and recording the results",B
"Why is a coxswain necessary in a rowing crew?
A) Because the rowers need someone to set the pace
B) Because the rowers sit facing each other
C) Because the rowers sit with their backs to the direction of travel
D) Because the rowers need motivation to row faster",C
"What is one of the coxswain's roles during a race?
A) To implement the training regimen or race plan
B) To row in synchronization with the team
C) To cheer for the rowers from the shore
D) To record the race times",A
"Who cannot communicate with the boat/coxswain during most races?
A) The spectators
B) The rowers
C) The coaches
D) The referees",C
"What is the desired weight for a coxswain according to USRowing?
A) As close to 125 lbs as possible
B) As close to 150 lbs as possible
C) As close to 55 kg as possible
D) No specific weight is desired",A
"According to the rules of the World Rowing Federation, what is the current rule regarding the sex of coxswains?
A) Coxswains must be the same sex as the rowers.
B) Coxswains may be of either sex, regardless of the rowers' sex.
C) Coxswains must be male.
D) No specific rules regarding the sex of coxswains.",B
"Before the rule change in 2017, what was the requirement for coxswains under the World Rowing Federation (then called ""FISA"") rules?
A) Coxswains had to be of the opposite sex to the rowers.
B) Coxswains could be of any sex.
C) Coxswains had to be the same sex as the rowers.
D) There were no rules regarding the sex of coxswains.",C
"As of the rule change in 2017, which of the following organizations allows coxswains of either sex, regardless of the rowers' sex?
A) World Rowing Federation
B) USRowing
C) British Rowing
D) All of the above",D
"When is the rudder moved to its maximum angle by the coxswain?
A) During the recovery phase
B) For minor steering adjustments
C) For the sharpest turns
D) At higher speeds on straight courses",C
"What is the primary role of the coxswain in steering a rowing boat?
A) To increase the boat's speed
B) To maintain the boat's balance
C) To maneuver the boat efficiently
D) To call out the stroke rate",C
"What is the effect of turning the rudder to its maximum angle?
A) It decreases the boat's speed
B) It increases maneuverability without consequences
C) It stabilizes the boat further
D) It increases drag and upsets the boat's balance",D
"During which phase of the stroke is the boat most stable?
A) The recovery phase
B) The drive phase
C) The catch phase
D) The finish phase",B
"For very small steering adjustments, the coxswain may move the tiller subtly during which phase?
A) The drive phase
B) The recovery phase
C) The catch phase
D) The finish phase",B
"Why do some coxswains only apply the rudder during the drive phase?
A) Because the boat is most stable then
B) To avoid sudden movements
C) To increase the boat's speed
D) To reduce the effort required to steer",A
"What is the consequence of using the rudder during the drive phase?
A) It stabilizes the boat
B) It has less steering power
C) It increases the boat's speed
D) It allows for sharper turns",B
"How does the stream affect the steering of the boat?
A) It has no effect
B) It is strongest where the river is shallowest
C) It is strongest where the river is deepest
D) It only affects the boat at low speeds",C
"What does the coxswain need to consider besides the stream when steering?
A) The weight of the rowers
B) The wind and the river
C) The temperature of the water
D) The type of oars being used",B
"What technique is most effective at higher speeds and on straight courses?
A) Full tiller
B) Subtle tiller movements during recovery
C) Repeated rudder movement during the drive phase
D) No tiller movement",B
"When might a coxswain enlist the rowers to help the boat turn faster?
A) During conventional turns
B) When using the tiller subtly
C) In the most extreme cases for sharp turns
D) When the boat is at low speeds",C
"What is the primary function of a cox box in rowing?
A) To measure the boat's speed using GPS
B) To amplify the coxswain's voice
C) To provide a metronome for stroke rates
D) To calculate the 500 meter split times",B
"Where is the stroke seat located in a rowing boat?
A) At the front of the boat
B) In the middle of the boat
C) At the rear of the boat
D) Next to the coxswain",C
"How is the stopwatch feature in a cox box typically activated?
A) Manually by the coxswain
B) Automatically at the first full stroke
C) By the stroke seat rower
D) Using a remote control",B
"For an eight-man crew, how many speakers are generally set down the length of the boat?
A) One or two
B) Three or four
C) Five or six
D) Seven or eight",B
"In a four-man crew, how many speakers are used in the boat?
A) One
B) Two
C) Three
D) Four",B
"What is the primary reason for the cox to be light in rowing?
A) To increase the speed of the boat
B) To reduce the weight the crew has to move
C) To improve the balance of the boat
D) To comply with the racing uniform standards",B
"According to an Oxford University physics lecturer, how much speed is lost for every additional 10 kilograms of deadweight in an eight?
A) 0.1%
B) 0.2%
C) 0.5%
D) 1.0%",B
"How much time would an additional 10 kilograms (22 lb) of deadweight cost an eight in a six-minute race?
A) 0.3 seconds
B) 0.6 seconds
C) 1.2 seconds
D) 2.4 seconds",B
"If a cox is underweight, what is the maximum amount of deadweight they are allowed to carry?
A) 10 kg
B) 12 kg
C) 15 kg
D) 20 kg",C
"Which of the following items cannot be considered as part of the deadweight to make up for an underweight cox?
A) Sandbags
B) Cox boxes
C) Water bottles
D) Racing uniforms",B
"In rowing terminology, what is the name of the rower seated closest to the forward part of the boat?
A) Stern
B) Coxswain
C) Bow
D) Stroke",C
"What is the term used for the opposite end of the boat from the bow in rowing?
A) Aft
B) Stern
C) Hull
D) Rudder",B
"If a rowing boat is bow-coxed, where is the coxswain positioned in relation to the boat's bow?
A) At the very front, closest to the bow
B) In the middle of the boat
C) Closest to the stern, opposite the bow
D) Just behind the rower who is seated at the bow",D
"In a standard rowing configuration, the term ""bow side"" refers to the __________ side of the boat from the perspective of a cox facing forwards.
A) Starboard
B) Port
C) Stern
D) Bow",A
"For a rower facing backwards, which side of the boat does the ""bow side"" correspond to?
A) Right-hand side
B) Left-hand side
C) Stern side
D) Bow side",B
"In Cornish pilot gigs, the bow side is unique because the bow rower's oar is actually on the __________ side of the boat.
A) Starboard right
B) Port left
C) Stern
D) Bow",B
"In a coxless boat, what is the primary responsibility of the rower in the bow seat?
A) To set the pace for the rest of the crew
B) To steer the boat
C) To keep an eye on the water behind to avoid accidents
D) To coordinate the rowing technique",C
"What is the term used to describe the rower who sits closest to the bow of the boat?
A) Stroke
B) Stern
C) Bow
D) Coxswain",C
"What must the minimum radius be at each end of all boats horizontally?
A) 1 cm
B) 2 cm
C) 3 cm
D) 4 cm",B
"What was the primary material used for boats in the 1960s and early 1970s?
A) Aluminum
B) Carbon fiber
C) Heavy fiberglass and nylon
D) Wood",C
"What is the typical cost range for new racing boats?
A) $500 to $1,000
B) $1,200 to $2,500
C) $2,600 to $3,500
D) $3,600 to $4,500",B
"How many boats typically make it through to the semi-final in the Olympic Games?
A) 5 to 15
B) 10 to 40
C) 45 to 60
D) 65 to 80",B
"What happens to the boats' minimum weight when super light materials began to affect race results?
A) It was decreased
B) It was increased
C) It remained the same
D) It was removed",B
"How often were the World Championships held from 1949 to 1999?
A) Every year
B) Every even-numbered year
C) Every odd-numbered year
D) Every four years",C
"What is the term used to describe the offset angle of the paddle blades?
A) Swing
B) Feather
C) Twist
D) Curve",B
"Sprint Canoe-Kayak is more popular in Canada than in the United States, where the dominant water sport is ________.
A) Swimming
B) Rowing
C) Sailing
D) Water Polo",B
"Who was named ""Canada's Athlete of the Year"" in 2012?
A) Sue Holloway
B) Adam van Koeverden
C) Mark Oldershaw
D) Laurence Vincent-Lapointe",B
"Which scull is most commonly used to support the body while a swimmer is performing upside down?
A) Barrel scull
B) Spinning scull
C) Support scull
D) Propeller scull",C
"Who is credited with inventing the support scull, also known as the ""American Scull""?
A) Marion Kane Elston
B) Annette Kellerman
C) Esther Williams
D) Johnny Weissmuller",A
"The support scull helped transform synchronized swimming from water ballet to what?
A) A competitive racing sport
B) The athleticism of modern-day synchronized swimming
C) An Olympic diving discipline
D) A solo performance art",B
"How many teams competed in the Cromwell Cup?
A) Two
B) Three
C) Four
D) Five",C
"What was the requirement for teams to compete in the Cromwell Cup?
A) Teams had to be at least five years old
B) Teams had to be under two years old
C) Teams had to have won a previous tournament
D) Teams had to be composed of amateur players only",B
"Which event did Cambridge hold from 1903 to 1966, interrupted only by the two World Wars?
A) Marine Meeting
B) North West Firefly Championship
C) Thompson Trophy
D) BUSA Championship",A
"What action did the grateful members take after receiving the donation of vintage port?
A) They threw a special celebration.
B) They elected the donor as President for a term.
C) They immediately sold the vintage port for profit.
D) They started a vintage car collection.",B
"The game between members of the Premier Rowing Club in Bournemouth started at _______ and lasted for 15 minutes.
A) 5:00 pm
B) 6:00 pm
C) 7:00 pm
D) 8:00 pm",B
